id;product_name;countries;ingredients;brands;stores;image_url;
2000000006110;"Mélange de crudités à Assaisonner (2 personnes)";"France";""carotte/Carotte","chou-blanc-en-proportions-variables-selon-la-saison/chou blanc en proportions variables selon la saison.",";"Notre Jardin,Marque Repère";"Leclerc";"null";
2000000002475;"Chou rouge râpé à assaisonner (2 personnes)";"France";""chou-rouge/Chou rouge.",";"Notre Jardin,Marque Repère";"Leclerc";"null";
3564700507971;"Cœurs de laitue";"France";""laitue/Laitue",";"Notre Jardin,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/050/7971/front_fr.3.400.jpg";
3564700508015;"Carottes râpées à Assaisonner (2 personnes)";"France";""carottes/Carottes.",";"Notre Jardin,Marque Repère";"Leclerc Drive";"http://static.openfoodfacts.org/images/products/356/470/050/8015/front_fr.8.400.jpg";
3564700507988;"Bouquets de Mâche (1 pers.)";"France";""mache/Mâche.",";"Notre Jardin,Marque Repère";"Leclerc Drive";"http://static.openfoodfacts.org/images/products/356/470/050/7988/front_fr.7.400.jpg";
3564700026175;"Épinards hachés à la crème fraîche surgelés";"France";""epinards/Épinards","eau/eau","creme-fraiche/crème fraîche","amidon-transforme-de-riz/amidon transformé de riz","beurre/beurre","sel/sel","muscade/muscade","epaississant/épaississant","gomme-xanthane/gomme xanthane.",";"Notre Jardin,Marque Repère";"leclerc";"http://static.openfoodfacts.org/images/products/356/470/002/6175/front_fr.5.400.jpg";
3564700028582;"Pommes de terre entières épluchées Marque Repère";"France";""pommes-de-terre/Pommes de terre","eau/eau","sel/sel","antioxydant/antioxydant","metabisulfite-de-sodium/métabisulfite de sodium.",";"Marque Repère,Leclerc";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/002/8582/front_fr.5.400.jpg";
3564700301456;"Laitue Iceberg (3/4 pers.)";"France";""laitue-iceberg/Laitue Iceberg.",";"Notre Jardin,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/030/1456/front_fr.8.400.jpg";
3564700301463;"Mélange de jeunes pousses";"France";"";"Notre jardin,marque repère";"";"http://static.openfoodfacts.org/images/products/356/470/030/1463/front_fr.7.400.jpg";
3564707090971;"Oignons  jaunes";"France";""oignons-jaunes/oignons jaunes",";"Bio Village,Marque Repère";"E. Leclerc";"http://static.openfoodfacts.org/images/products/356/470/709/0971/front_fr.3.400.jpg";
3564707090933;"Ail blanc ";"France";""ail-blanc/Ail blanc",";"Bio Village,Marque repère";"Leclerc Drive";"http://static.openfoodfacts.org/images/products/356/470/709/0933/front_fr.11.400.jpg";
3564700409831;"Roquette (3/4 pers.)";"France";""roquette/Roquette.",";"Notre Jardin,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/040/9831/front_fr.4.400.jpg";
3564709047393;"Pommes de terre à la Sarladaise à la graisse de canard";"France";""pommes-de-terre-pre-frites-82/Pommes de terre pré-frites 82‚","graisse-de-canard-9/graisse de canard 9‚","ail-3/ail 3‚","farine-de-riz/farine de riz","persil-1/persil 1‚","dextrose/dextrose","sel/sel","arome/arôme.","pommes-de-terre/pommes de terre","huile-de-tournesol/huile de tournesol","dextrose/dextrose","stabilisant/stabilisant","e450/E450",";"Nos Régions ont du Talent";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/904/7393/front_fr.7.400.jpg";
