"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g (kcal)";"sugars (g)";"fat (g)";"nutriments";"image_url"
"80725237";"Ice Menthos chewing gum";"France";"Xylitol, sorbitol, mannitol, sirop de maltitol, aspartame, acesulfame K, gomme base, arômes, gomme arabique, e171, glycerol, cire de carnauba, e320";"Menthos";"Super U";"160.53334";"0";"0";"saturated-fat_value 0, proteins_value 0, energy_100g 672, sugars_value 0, sodium_value 0, polyols_value 67, energy_value 672, fiber_value 1.2, carbohydrates_value 67, fat_value 0";""
"9044400821750";"Pez Despicable Me";"France";"Sucre, sirop de glucose, acidifiant, acide citrique, correcteur d'acidité, citrates de sodium, graisses végétales, émulsifiant, mono- et diglycérides d'acides gras, arômes, aliments colorants, concentrés de paprika, cassis, carthame, carottes noires, raisins et jus de citron concentré., totalement hydrogénée, palme/de palmiste";"Pez";"Cora";"405.39444";"95";"1.6";"fat_value 1.6, carbohydrates_value 95, sugars_value 95, sodium_value 0.32677165354330706, energy_value 1697, energy_100g 1697, salt_value 0.83, saturated-fat_value 1.6, proteins_value 0";""
"9044400820180";"Justice League";"France";"Sucre, sirop de glucose, acidifiant, acide citrique, correcteur d'acidité, citrates de sodium, graisse de palme totalement hydrogénée, émulsifiant, mono- et diglycérides d'acides gras, arômes, concentrés-couleur, citron), orange, cerise, fraise, ., citron, concentré de carthame, concentré de pomme, carotte, carthame, patate douce, concentrés de raisins, cassis, carottes noires, concentrés de cassis, carottes noires";"PEZ";"Netto";"405.39444";"95";"1.6";"fat_value 1.6, carbohydrates_value 95, sodium_value 0.32677165354330706, sugars_value 95, energy_value 1697, energy_100g 1697, salt_value 0.83, saturated-fat_value 1.6, proteins_value 0";""
"9044400231009";"PEZ";"France";"Sucre, sirop de glucose, acidifiant, acide citrique, correcteur d'acidité, citrates de sodium, graisse végétale, émulsifiant, mono- et diglycérides d'acides gras, arômes, aliments colorants, concentrés de paprika, cassis, carthame, carottes noires, raisins et jus de citron concentré., totalement hydrogénée, palme/de palmiste";"PEZ";"Auchan";"405.39444";"95";"1.6";"salt_value 0.83, energy_100g 1697, sodium_value 0.32677165354330706, sugars_value 95, energy_value 1697, proteins_value 0, saturated-fat_value 1.6, carbohydrates_value 95, fat_value 1.6";""
"9044400888692";"Fruit gummies";"France";"Sucre, sirop de glucose, eau, gélatine, amidon modifié, acide, acide citrique, arômes, concentrés, extrait d'algues, Spirullina platensis, agents d'enrobage, ., carotte, courge, cassis, cire de carnauba, cire d'abeille";"PEZ";"Noz";"343.28333";"58";"0.2";"energy_value 1437, sodium_value 0.007874015748031496, sugars_value 58, salt_value 0.02, energy_100g 1437, proteins_value 4.7, saturated-fat_value 0.1, fat_value 0.2, carbohydrates_value 79";""
"9044400841000";"Rio 2";"France";"Sucre, sirop de glucose, acidifiant, acide citrique, correcteur d'acidité, citrates de sodium, graisses végétales, émulsifiant, mono- et diglycérides d'acides gras, arômes, aliments colorants, jus de citron concentré, orange, cassis et carottes noires), fraise, totalement hydrogénée, palme/de palmiste, citron, concentré de carthame, concentré de paprika, cerise, concentrés de raisins, concentré de cassis et carottes noires, .";"Pez";"Noz";"405.39444";"95";"1.6";"saturated-fat_value 1.6, proteins_value 0, energy_100g 1697, salt_value 0.83, sugars_value 95, sodium_value 0.32677165354330706, energy_value 1697, carbohydrates_value 95, fat_value 1.6";""
"30091962";"Stoptou";"France";"Sucre, Sirop de glucose, Suc de réglisse, Arôme naturel d'anis étoilé et de menthe";"Cadbury";"Leclerc";"360.72223";"68";"0.1";"fat_value 0.1, carbohydrates_value 88.5, fiber_value 0.1, sodium_value 0.01, sugars_value 68, energy_value 1510, energy_100g 1510, proteins_value 0.1, saturated-fat_value 0";""
"20001261";"Bonbons pomme acidulée";"France";"Sirop de glucose, sucre, gélatine, acidifiants, colorants, carthame des teinturiers), concentré colorant d'algue spiruline, arôme naturel., acide citrique et acide lactique, agent humectant, sorbitol, jus de pomme concentré, extraits colorants de fruits et de plantes, curcuma";"Sugarland";"Lidl";"341.13333";"49.6";"0";"carbohydrates_value 77.6, fat_value 0, fiber_value 0.2, energy_100g 1428, sodium_value 0.1, sugars_value 49.6, energy_value 1428, proteins_value 4.8, saturated-fat_value 0";""
"0853715003190";"HARD CANDY";"USA";"";"Torie  & Howard";"T J Maxx";"1569";"96";;"energy_100g 1569, carbohydrates_value 100, energy_value 375, sugars_value 96";""
"859888000929";"choco crunch";"";"";"Go Raw";"";;;;"";""
"3033710019526";"KitKat Ball";"France";"Chocolat au _lait_ 39‚, céréales croustillantes 18‚, matières grasses végétales, sucre, _lactose_, agents d'enrobage 40‚, émulsifiant, lécithine de tournesol, sirop de glucose, arôme naturel de vanille, sucre, pâte de cacao, _lait_ écrémé en poudre, beurre de cacao, _beurre_ pâtissier, _petit-lait_ en poudre, _lactose_, émulsifiant, lécithine de tournesol, arôme, farine de _blé_, gluten de _blé_, sucre, extrait de _malt de blé_, poudre à lever, carbonates de sodium, sel, _palme_, karité, sel, mangue, noix de coco, gomme d'acacia, shellac";"Nestlé";"Carrefour, E.Leclerc";"501.1889";"49.3";"24.8";"energy_100g 2098, energy_value 2098, sugars_value 49.3, saturated-fat_value 14.5, proteins_value 6.8, carbohydrates_value 61.6, fat_value 24.8, fiber_value 2.4";""
"3033710018871";"Smarties";"France";"sucre, pâte de cacao, petit-lait en poudre, beurre pâtissiers, beurre de cacao, lait écrémé en poudre, farine de blé, amidon, émulsifiant, lécithine de tournesol, concentrés de fruits de de plantes, concentré de spiruline, agent d’emballage, sirop de sucre inverti, carthame, radis, carotte noire, citron, hibiscus, chou rouge, cire de carnauba, cire d'abeille";"Nestlé, Smarties, Nestlé Professionel";"";"470.13333";"66.6";"17.4";"energy_value 1968, sugars_value 66.6, sodium_value 0.07, energy_100g 1968, salt_value 0.1778, saturated-fat_value 10.0, proteins_value 2.8, fat_value 17.4, carbohydrates_value 71.3, fiber_value 2.3";""
"10337462";"L'escargot blanc";"France";"";"Lanvin";"";;;;"";""
"628915168358";"Almond Dark Chocolate";"Canada";"sugar, cocoa butter, low fat cocoa powder, almonds, cocoa mass, soy lecithin";"Great Value";"Walmart";"2390";"17";"16";"salt_value 12.7, sugars_value 17, energy_value 240, iron_value 15, fat_value 16, calcium_value 2, vitamin-a_value 0, trans-fat_value 0, vitamin-c_value 0, energy_100g 2390, sodium_value 5, cholesterol_value 0, proteins_value 3, saturated-fat_value 9, carbohydrates_value 22, fiber_value 4";""
"50251100";"Quality Street Chocolates & Toffees";"France";"Chocolat au lait, matière grasse de lait anhydre), sucre, sirop de glucose, lait concentré sucré écrémé, chocolat noir, ), matière grasse végétale, sirop de glucose-fructose, noix de coco, beurre, noisettes, petit-lait en poudre, arômes, lait écrémé en poudre, sel, cacao maigre, pâte de cacao, émulsifiants, E471, lécithines, matière grasse de lait anhydre, acidifiant, E270., sucre, beurre de cacao, lait en poudre entier, pâte de cacao, petit-lait filtré en poudre, émulsifiant, lécithines, soja, tournesol, lait écrémé, sucre, sucre, pâte de cacao, matière grasse de lait anhydre, beurre de cacao, émulsifiant, lécithines, soja, tournesol, soja, tournesol";"Nestlé";"iD Stock";;;;"";""
"40144283";"Werther's Original";"France";"Sucre, sirop de glucose, crème, lactosérum concentré sucré, beurre 4‚, sirop de sucre de canne, sel, graisse butyrique, émulsifiant, lécithine de soja, arôme, vanilline.";"Werther's Original, Storck";"";;;;"";""
"5400601002741";"Gommes parisiennes";"Belgique";"Glucose, sucre, gélifiant, gélatine, acidifiant, acide citrique, arômes naturels et artificiels, colorants, .
Contient des sulfites., curcumine, cochenille, complexes cuivri-chlorophylles et des chlorophyllines, lutéine, anthocyanes";"Delhaize";"";"351.40555";;;"energy_100g 1471";""
;"Bonbons tendres goûts fruits";"Belgique";"édulcorants, graisse végétale hydrogénée, acidifiant, acide citrique, jus de fruits concentrés, gélatine, émulsifiants, arômes naturels, colorants, ., sirop de maltitol, mannitol, sucralose, E471, E322, E100, E120, E160c, E163";"Delhaize";"";"292.6389";;;"energy_100g 1225";""
"5400247032355";"Bonbons durs au goût menthol eucalyptus";"France";"Sirop de glucose, sucre, dextrose, arôme naturel et arôme naturel de menthe.";"Winny";"Cora";"401.33334";"69";"0.2";"carbohydrates_value 98.8, fat_value 0.2, salt_value 0.1, energy_100g 1680, energy_value 1680, sugars_value 69, proteins_value 0.2, saturated-fat_value 0.1";""
"5400247032348";"Assortiment de bonbons";"France";"Sirop de glucose, sucre, lait concentré écrémé, matière grasse végétale hydrogénée, acidifiants, acide lactique, acide citrique, gélatine, sel, arômes, colorants, E100, E120, E131, extrait de paprika, émulsifiant, lécithine de soja.";"Winny";"Cora";;;;"";""
"5400247032362";"Bonbons tendres aux goûts fruités";"France";"Sirop de glucose, sucre, graisse végétale totalement hydrogénée, coprah, gélatine, porc, acidifiant, acide citrique, arômes, émulsifiants, mono, et diglycérides d'acides gras, lécithine de colza.";"Winny";"Cora";"399.4222";"56.5";"6.8";"energy_100g 1672, salt_value 0.005, energy_value 1672, sugars_value 56.5, sodium_value 0.001968503937007874, saturated-fat_value 6.7, proteins_value 1.8, carbohydrates_value 81, fat_value 6.8";""
"29040346";"Cintas pica cola";"España";"Azúcar, jarabe de glucosa y fructosa, zumo de, a partir de concentrado, almidón de maíz, jarabe de azúcar invertido, almidón de _trigo_, contiene _gluten_, acidulantes, 296), ácido cítrico, E-330, harina de _trigo_, humectante, melaza, manzana, hibisco, aromas, corrector de acidez, 332), sal., uva, pera, piña, melocotón, ácido málico, E, glicerina, concentrado vegetal, zanahoria, citratos de potasio, E";"Sin marca";"Aldi";"371.23334";"66.0";"0.4";"fat_value 0.4, carbohydrates_value 88.0, saturated-fat_value 0.2, proteins_value 0.4, sugars_value 66.0, sodium_value 0.10629921259842519, energy_value 1554, energy_100g 1554, salt_value 0.27";""
"4014400919431";"Werther's Original Golden Mix";"France";"Sucre, sirop de glucose, lait écrémé concentré, lactosérum concentré sucré, crème, 4‚, huile de palme, sirop de glucose-fructose, beurre, 3‚, humectant, pâte de cacao, graisse butyrique, lait, beurre de cacao, sirop de sucre de canne, sel, petit-lait, babeurre en poudre, lactose, émulsifiant, sorbitols, lait entier en poudre, 1‚, lécithines, soja, arômes. Les proportions de la composition peuvent varier légèrement selon la production.";"Werther's Original, Storck";"";"435.25555";"57.3";"13.0";"saturated-fat_value 8.1, proteins_value 1.9, energy_100g 1822, salt_value 0.75, energy_value 1822, sugars_value 57.3, sodium_value 0.2952755905511811, carbohydrates_value 77.6, fat_value 13.0";""
"4014400918243";"Werther'S Original goût Pomme Caramélisée";"France";"Isomalt, _beurre_, 7‚, _crème_, arôme, acidifiant, acide lactique, émulsifiant, arôme naturel pomme, correcteur d'acidité, lactate de sodium, extrait de plantes, édulcorant, acésulfame, K., lécithines, _soja_, curcuma, paprika";"Storck";"Cora";"289.53333";"0.5";"8.8";"carbohydrates_value 87.3, fat_value 8.8, salt_value 0.09, energy_100g 1212, sugars_value 0.5, sodium_value 0.03543307086614173, energy_value 1212, proteins_value 0.2, saturated-fat_value 5.7";""
"4014400912593";"Werther's Original Eclair";"Australia";"Glucose Syrup, from Wheat, Sugar, Vegetable Oil, Sweetened Condensed Skimmed Milk, Humectant, Sorbitol Syrup, Cocoa Mass, Whole Milk Powder, Cream, Whey Powder, Condensed Whey, Butter, Lactose, Buttermilk Powder, Emulsifier, Soy Lecithin 322, Salt, Cane Sugar Syrup, Flavour.";"Werther's Original, Storck";"Coles, Bilo, IGA";;;;"";""
"4014400907636";"Bonbons sans sucre Werther's Original";"France";"Édulcorants, beurre, 7‚, crème, sel, arôme, émulsifiant, lécithine de soja., isomalt, acésulfame-K";"Storck, Werther's Original";"";"286.90555";"0.5";"8.6";"saturated-fat_value 5.7, proteins_value 0.2, energy_100g 1201, energy_value 1201, sugars_value 0.5, sodium_value 0.5, polyols_value 86.5, fiber_value 0.1, carbohydrates_value 87.0, fat_value 8.6";""
"4014400909692";"Werther's original Cappuccino sans sucres";"France";"Isomalt, _beurre_, 5‚, _crème_, 4‚, arôme, sel, colorant, caramel ammoniacal, extrait de café, émulsifiant, édulcorant, acésulfame, K., lécithines, _soja_";"Storck, Werther's";"";"269.46667";"0.5";"6";"fat_value 6, carbohydrates_value 89.9, saturated-fat_value 3.9, proteins_value 0.1, sodium_value 0.3543307086614173, sugars_value 0.5, energy_value 1128, energy_100g 1128, salt_value 0.90";""
"4014400907902";"Werther's original sans sucre";"France";"Edulcorant, isomalt, beurre, crème, sel, arômes";"Werther's original";"Carrefour";"287.38333";"0.5";"8.8";"fiber_value 0, carbohydrates_value 87, fat_value 8.8, alcohol_value 0, saturated-fat_value 5.7, proteins_value 0.2, energy_100g 1203, salt_value 1.2, energy_value 1203, sodium_value 0.47244094488188976, sugars_value 0.5";""
"4017200019011";"Honig Spitzwegerich";"Deutschland";"Zucker, Glukosesirup, Honig, Spitzwegerichextrakt, natürliches Kräuteraroma mit anderen natürlichen Aromen, Säuerungsmittel, Citronensäure, Vitamin C, Menthol, Pfefferminzöle";"Kaiser";"";"382.22223";"76";"0";"vitamin-c_value 130, fat_value 0, carbohydrates_value 94, proteins_value 0, saturated-fat_value 0, energy_value 1600, sodium_value 0, sugars_value 76, salt_value 0, energy_100g 1600";""
"4010355862822";"Super Guter Laune Schenker";"Deutschland";"Traubenzucker, 89‚, gehärtetes Pflanzenfett, Säuerungsmittel Citronensäure, Trennmittel Magnesiumsalze von Speisefettsäuren, pflanzlich, Aroma";"Das gesunde Plus";"dm";"375.29443";"89.1";"1.2";"fat_value 1.2, carbohydrates_value 89.4, sodium_value 0.03937007874015748, sugars_value 89.1, energy_value 1571, energy_100g 1571, salt_value 0.1, saturated-fat_value 1.2, proteins_value 0.1";""
"4014600397008";"Velamints";"France";"Édulcorants, ), arômes naturels, antiagglomérants, stéarate de magnésium., Sorbitol, glycosides de stéviol, extrait de stévia";"Truvia";"";"237.93333";"0";"0";"proteins_value 0, saturated-fat_value 0, polyols_value 97, sodium_value 0, sugars_value 0, energy_value 996, energy_100g 996, fiber_value 0, fat_value 0, carbohydrates_value 97";""
"4013900973745";"Riegelein Confiserie";"France";"Sucre, beurre de cacao, poudre de _lait_ entier, pâte de cacao, _lactosérum_ en poudre, émulsifiant, extrait naturel de vanille., lécithines, _soja_";"Riegelein Confiserie";"";"543.7111";"56.5";"32";"";""
"4013900815472";"Minis ";"France";"Sucre, beurre de cacao, poudre de _lait_ entier, pâte de cacao, émulsifiant, lécithines de _soja_, extrait naturel de vanille.";"Riegelein Confiserie";"";"562.1055";"52.6";"35.7";"sugars_value 52.6, sodium_value 0.07874015748031496, energy_value 2353, salt_value 0.2, energy_100g 2353, cocoa_value 33, proteins_value 6.7, saturated-fat_value 21.5, fat_value 35.7, carbohydrates_value 53";""
"50819249";"Fisherman's Friend Original";"France";"Sucre, arômes, extrait de réglisse, menthol, huile d'eucalyptus, teinture de capsicum. Dextrine. Épaississant, gomme adragante";"Lofthouse of Fleetwood LTD";"Tabac Presse Rennes Alma";"386.7611";"88.57";"0.02";"fiber_value 0.49, carbohydrates_value 94.69, fat_value 0.02, proteins_value 0.3, saturated-fat_value 0.02, salt_value 0.01, energy_100g 1619, sodium_value 0.003937007874015748, polyols_value 0.07, sugars_value 88.57, energy_value 1619";""
